Date,value_scaled,series,value_real,Ticker,Model
2025-10-22,0.8662284904559925,real,0.8662284904559925,BBVA,RNN
2025-10-23,0.87221193,pred_test,0.87221193,BBVA,RNN
2025-10-23,0.8638935893188957,real,0.8638935893188957,BBVA,RNN
2025-10-24,0.8699236,pred_test,0.8699236,BBVA,RNN
2025-10-24,0.8603913489474648,real,0.8603913489474648,BBVA,RNN
2025-10-27,0.8647559,pred_test,0.8647559,BBVA,RNN
2025-10-27,0.8779027734730478,real,0.8779027734730478,BBVA,RNN
2025-10-28,0.8805058,pred_test,0.8805058,BBVA,RNN
2025-10-28,0.8773190481887736,real,0.8773190481887736,BBVA,RNN
2025-10-29,0.8766899,pred_test,0.8766899,BBVA,RNN
2025-10-29,0.9000837776043962,real,0.9000837776043962,BBVA,RNN
2025-10-30,0.89616984,pred_test,0.89616984,BBVA,RNN
2025-10-30,0.8825724644130271,real,0.8825724644130271,BBVA,RNN
2025-10-31,0.87758815,forecast,0.87758815,BBVA,RNN
2025-11-01,0.8772622,forecast,0.8772622,BBVA,RNN
2025-11-02,0.8730079,forecast,0.8730079,BBVA,RNN
2025-11-03,0.8707121,forecast,0.8707121,BBVA,RNN
2025-11-04,0.8759332,forecast,0.8759332,BBVA,RNN
