Date,Close,High,Low,Open,Volume
2005-03-29,2726209878921509.0,2731913287625623.0,2.6862863322127916e+16,2.6862863322127916e+16,29737861.0
2005-03-30,269769287109375.0,2711951234271869.0,2.6834345079156316e+16,2.686286054863235e+16,30485195.0
2005-03-31,2677731513977051.0,2729061566513717.0,2.666324695982193e+16,2697693288358004.0,52204610.0
2005-04-01,2669175863265991.0,2691989496006925.0,2.6520659529303444e+16,2.6720277244686344e+16,45250541.0
2005-04-04,2.6406590938568116e+16,2657769318135816.0,2609290663565351.0,2669175820101771.0,62910132.0
2005-04-05,2.6634726524353028e+16,2674879154085232.0,2.6492142897078612e+16,2.6406590206953652e+16,43044468.0
2005-04-06,2.69199013710022e+16,2.6948416847619016e+16,2.6720283608080636e+16,266347340360289.0,67079268.0
2005-04-07,2700545072555542.0,2.7062484820530988e+16,2.663473382151609e+16,2691990115419269.0,47884784.0
2005-04-08,2709099292755127.0,2723357969730398.0,2700544337945997.0,2709099292755127.0,51229794.0
2005-04-11,2.6891372203826904e+16,2697692488452119.0,2.6805822665332664e+16,2.7090989888446824e+16,155023936.0
2005-04-12,2669175863265991.0,2.6748792714512244e+16,2.6577693611155772e+16,2669175863265991.0,36678211.0
2005-04-13,2686286687850952.0,2697693506769332.0,2680583278391762.0,2686286687850952.0,56958707.0
2005-04-14,2.6834347248077396e+16,2.6919896805620664e+16,2669176046257095.0,2.6720279076552536e+16,47738684.0
2005-04-15,2.6121416091918944e+16,2.660620092576893e+16,2.6121416091918944e+16,2.6834337183250964e+16,66239639.0
2005-04-18,2572218179702759.0,2.5836248359163264e+16,2543701460613848.0,2580773289695423.0,76677321.0
2005-04-19,2.5893280506134036e+16,2.5978831599718184e+16,2.5750696921260184e+16,258362464437446.0,129751781.0
2005-04-20,2.577922344207764e+16,2.6149941841875116e+16,2.569367231700116e+16,2.5893290037745972e+16,52350214.0
2005-04-21,2.5693674087524412e+16,2.5893291822024676e+16,2.557960748399588e+16,2.5779225218496132e+16,46006711.0
2005-04-22,2.6064388751983644e+16,2.6064388751983644e+16,2586477104628663.0,2597883920445646.0,33723276.0
2005-04-25,2603588581085205.0,2620698814075857.0,2.5807752513178776e+16,2606440286583647.0,32940476.0
2005-04-26,2595031976699829.0,2617845449115718.0,2.5807736153561508e+16,2603586930662035.0,141743397.0
2005-04-27,2.5693674087524412e+16,2.5978842952996396e+16,2.5522573396681396e+16,2.5950325909339156e+16,234253014.0
2005-04-28,2.577922344207764e+16,2.5893290037745972e+16,2.5494054596256336e+16,2.569367231700116e+16,122758167.0
2005-04-29,2572218179702759.0,2.5921799459089904e+16,2.5551081168274156e+16,2577921586364535.0,245122574.0
2005-05-02,2610849142074585.0,2628120434622993.0,2584942282547196.0,257342798178796.0,98324098.0
2005-05-03,2.654027462005615e+16,2.654027462005615e+16,2.5964564337798016e+16,2.6108491511886436e+16,148532810.0
2005-05-04,2.6712982654571532e+16,2.6712982654571532e+16,2633877111892305.0,2.6540269760111016e+16,307653246.0
2005-05-05,2.6712982654571532e+16,2.6885697134936224e+16,2.665541116111664e+16,2.6712982654571532e+16,96340054.0
2005-05-06,2677055597305298.0,2682812747043269.0,2.654027156943841e+16,2.6626628815507976e+16,90306675.0
2005-05-09,2.65978479385376e+16,2674177670834919.0,2645392075463058.0,2674177670834919.0,31530881.0
2005-05-10,2610849142074585.0,2656906027930637.0,2610849142074585.0,2659784603120446.0,63882406.0
2005-05-11,2.6050920486450196e+16,2.6194847654420716e+16,2.5935777483350256e+16,2610849040209576.0,62938642.0
2005-05-12,2610849142074585.0,2.6338775850026116e+16,2.6022135750956044e+16,2605092150285413.0,27628930.0
2005-05-13,2.654027462005615e+16,2.654027462005615e+16,2.5964564337798016e+16,2.6108491511886436e+16,47281566.0
2005-05-16,2.6425130367279052e+16,2.6540271777034828e+16,2630998737161898.0,2.6540271777034828e+16,40475404.0
2005-05-17,2.6338775157928468e+16,2.6540273830015904e+16,2.625241949040781e+16,2642513241135355.0,49636206.0
2005-05-18,2.682813405990601e+16,2.682813405990601e+16,2639635089531299.0,2633877938379267.0,94859201.0
2005-05-19,269720458984375.0,2708718885593075.0,2682811878747471.0,2682811878747471.0,39126816.0
2005-05-20,2662663221359253.0,2700084223660441.0,2662663221359253.0,2700084223660441.0,34136712.0
2005-05-23,2.674177169799805e+16,2682812735780079.0,2.6597842955153012e+16,2.6770555860662772e+16,23337580.0
2005-05-24,2662663221359253.0,2.6799343555964484e+16,2.6540274956502064e+16,2.674177522304648e+16,25530839.0
2005-05-25,2651149272918701.0,2662663575395073.0,2.6453922802709852e+16,2.6597849997759804e+16,27324693.0
2005-05-26,266841983795166.0,2.6741769872725044e+16,263099852595659.0,2.651148389989128e+16,43182211.0
2005-05-27,266841983795166.0,2.6741769872725044e+16,2.651148389989128e+16,266841983795166.0,22510771.0
2005-05-30,2.688569784164429e+16,2.688569784164429e+16,2.654027045773929e+16,2.66266277001916e+16,23738134.0
2005-05-31,266841983795166.0,2.6914481180542028e+16,266841983795166.0,2688569701984198.0,31790280.0
